year,time_hour,dep_delay,arr_delay,origin,dest,tailnum,carrier
2013,2013-12-27T11:00:00Z,-5,12,LGA,MCO,N665JB,B6
2013,2013-03-20T19:00:00Z,0,4,JFK,IND,N900MQ,MQ
2013,2013-01-26T21:00:00Z,-8,-22,JFK,LAX,N332AA,AA
2013,2013-11-14T17:00:00Z,5,-13,LGA,STL,N787SA,WN
2013,2013-04-22T10:00:00Z,-5,-3,LGA,ATL,N958DL,DL
2013,2013-09-09T22:00:00Z,-4,-15,LGA,MSP,N311US,DL
2013,2013-03-05T18:00:00Z,6,-1,JFK,LAX,N324AA,AA
2013,2013-08-06T12:00:00Z,-6,-15,LGA,MSP,N938DL,DL
2013,2013-06-26T21:00:00Z,141,142,JFK,SFO,N323AA,AA
2013,2013-05-19T17:00:00Z,-5,1,LGA,SRQ,N595JB,B6
2013,2013-11-27T20:00:00Z,-1,12,LGA,DCA,N766US,US
2013,2013-04-14T19:00:00Z,-3,-14,JFK,FLL,N313US,DL
2013,2013-06-10T17:00:00Z,55,184,EWR,DCA,N16178,EV
2013,2013-11-17T22:00:00Z,23,NA,EWR,BNA,N12540,EV
2013,2013-08-08T09:00:00Z,-4,-19,JFK,MIA,N5CFAA,AA
2013,2013-02-04T19:00:00Z,-9,-3,JFK,SRQ,N203JB,B6
2013,2013-11-11T14:00:00Z,-10,-24,JFK,ROC,N804JB,B6
2013,2013-05-21T19:00:00Z,-3,16,EWR,CLT,N110UW,US
2013,2013-04-16T18:00:00Z,117,113,LGA,STL,N4XMAA,AA
2013,2013-10-03T19:00:00Z,11,5,JFK,BOS,N3CFAA,AA
2013,2013-08-08T16:00:00Z,59,47,EWR,IAD,N18102,EV
2013,2013-07-26T00:00:00Z,18,25,LGA,ORD,N24715,UA
2013,2013-01-03T22:00:00Z,0,-32,JFK,LAS,N3BYAA,AA
2013,2013-04-30T19:00:00Z,5,-29,JFK,FLL,N336NW,DL
2013,2013-06-13T19:00:00Z,95,109,EWR,TPA,N645JB,B6
2013,2013-11-08T23:00:00Z,-1,3,LGA,PIT,N760EV,EV
2013,2013-07-29T01:00:00Z,103,NA,JFK,BOS,N346JB,B6
2013,2013-05-24T20:00:00Z,38,21,EWR,MEM,N14177,EV
2013,2013-01-20T21:00:00Z,-3,-8,LGA,DFW,N202AA,AA
2013,2013-11-28T02:00:00Z,-8,-10,EWR,ROC,N11539,EV
2013,2013-12-17T23:00:00Z,57,66,LGA,MIA,N338NB,DL
2013,2013-04-22T20:00:00Z,40,34,EWR,DFW,N521AA,AA
2013,2013-01-13T22:00:00Z,77,68,EWR,PBI,N618JB,B6
2013,2013-10-16T21:00:00Z,-4,-11,EWR,STL,N248WN,WN
2013,2013-08-22T21:00:00Z,45,67,LGA,RDU,N534MQ,MQ
2013,2013-08-15T10:00:00Z,-2,-1,JFK,PHX,N542UW,US
2013,2013-12-18T19:00:00Z,24,5,LGA,CHS,N759EV,EV
2013,2013-02-03T13:00:00Z,40,83,JFK,SAN,N760JB,B6
2013,2013-07-21T13:00:00Z,-4,-13,EWR,FLL,N24715,UA
2013,2013-02-01T21:00:00Z,3,7,JFK,PHX,N545UW,US
2013,2013-05-05T10:00:00Z,-5,-8,LGA,PHL,N958UW,US
2013,2013-04-19T14:00:00Z,30,39,LGA,SRQ,N978DL,DL
2013,2013-11-28T00:00:00Z,36,54,JFK,MSY,N272PQ,9E
2013,2013-07-29T11:00:00Z,13,5,EWR,SEA,N551AS,AS
2013,2013-03-03T22:00:00Z,3,6,LGA,MCO,N959DL,DL
2013,2013-09-18T20:00:00Z,6,-29,JFK,MCO,N784JB,B6
2013,2013-02-21T11:00:00Z,-3,-5,JFK,IAD,N267JB,B6
2013,2013-01-21T21:00:00Z,-8,-13,LGA,DTW,N319US,DL
2013,2013-07-29T00:00:00Z,NA,NA,LGA,DCA,NA,US
2013,2013-05-09T10:00:00Z,2,-21,EWR,PBI,N12218,UA
2013,2013-01-11T23:00:00Z,-1,3,LGA,MSP,N526MQ,MQ
2013,2013-12-09T17:00:00Z,33,41,JFK,ROC,N192JB,B6
2013,2013-09-13T23:00:00Z,-8,-10,EWR,MKE,N14162,EV
2013,2013-07-06T22:00:00Z,-6,-26,LGA,BNA,N720MQ,MQ
2013,2013-07-27T12:00:00Z,-5,-13,LGA,TPA,N319US,DL
2013,2013-02-04T22:00:00Z,-7,-9,LGA,RDU,N723MQ,MQ
2013,2013-11-25T13:00:00Z,0,-13,LGA,TPA,N322NB,DL
2013,2013-09-04T12:00:00Z,-10,-23,EWR,MEM,N13964,EV
2013,2013-12-21T22:00:00Z,6,-4,JFK,ORD,N3EDAA,AA
2013,2013-10-28T10:00:00Z,-4,-20,JFK,FLL,N658JB,B6
2013,2013-12-07T23:00:00Z,6,2,EWR,TPA,N69804,UA
2013,2013-03-02T13:00:00Z,-3,40,JFK,FLL,N371NW,DL
2013,2013-07-15T23:00:00Z,-7,5,LGA,BHM,N758EV,EV
2013,2013-04-03T11:00:00Z,-5,0,LGA,PBI,N590JB,B6
2013,2013-11-23T13:00:00Z,-4,-1,JFK,SFO,N351AA,AA
2013,2013-02-07T12:00:00Z,-3,7,LGA,MIA,N904DL,DL
2013,2013-04-14T10:00:00Z,36,26,LGA,PHL,N951UW,US
2013,2013-03-22T17:00:00Z,-3,10,EWR,GSO,N48901,EV
2013,2013-03-01T01:00:00Z,7,-9,JFK,BOS,N3JVAA,AA
2013,2013-05-24T16:00:00Z,1,-1,JFK,SYR,N193JB,B6
2013,2013-04-17T23:00:00Z,-4,-36,JFK,MSY,N371NB,DL
2013,2013-11-18T13:00:00Z,-6,-16,LGA,DFW,N3JJAA,AA
2013,2013-08-01T19:00:00Z,NA,NA,EWR,JAX,N11150,EV
2013,2013-01-18T01:00:00Z,-9,NA,EWR,STL,N13550,EV
2013,2013-11-28T13:00:00Z,-1,7,JFK,BUF,N923XJ,9E
2013,2013-09-23T23:00:00Z,-7,-41,JFK,CVG,N929XJ,9E
2013,2013-08-15T22:00:00Z,0,-48,JFK,DTW,N936XJ,9E
2013,2013-10-22T19:00:00Z,-4,15,JFK,CVG,N658MQ,MQ
2013,2013-02-18T22:00:00Z,24,13,EWR,SEA,N577UA,UA
2013,2013-06-15T12:00:00Z,-6,-5,JFK,MSP,N930XJ,9E
2013,2013-03-25T12:00:00Z,6,-9,EWR,PWM,N14977,EV
2013,2013-06-29T19:00:00Z,-6,-15,JFK,IND,N648MQ,MQ
2013,2013-10-10T16:00:00Z,-5,-13,LGA,DFW,N3KRAA,AA
2013,2013-03-10T09:00:00Z,-6,-20,EWR,CLT,N125UW,US
2013,2013-11-09T01:00:00Z,8,-2,EWR,DAY,N14902,EV
2013,2013-01-17T20:00:00Z,-5,9,JFK,PIT,N636MQ,MQ
2013,2013-02-07T12:00:00Z,-4,-26,JFK,SJU,N586JB,B6
2013,2013-11-07T22:00:00Z,14,10,EWR,CLT,N658AW,US
2013,2013-11-07T12:00:00Z,-4,-11,EWR,MSY,N830UA,UA
2013,2013-01-03T12:00:00Z,-5,6,LGA,DCA,N952UW,US
2013,2013-10-28T20:00:00Z,-2,-4,LGA,BOS,N952UW,US
2013,2013-12-11T12:00:00Z,-1,-7,EWR,MSY,N440UA,UA
2013,2013-10-20T21:00:00Z,-8,-18,JFK,SYR,N307JB,B6
2013,2013-10-19T11:00:00Z,-3,1,LGA,ATL,N610DL,DL
2013,2013-06-22T00:00:00Z,-2,1,JFK,LAX,N560UA,UA
2013,2013-07-18T21:00:00Z,15,50,EWR,BOS,N23721,UA
2013,2013-03-19T12:00:00Z,26,27,JFK,CHS,N294JB,B6
2013,2013-08-20T11:00:00Z,-2,-22,EWR,DFW,N513AA,AA
2013,2013-05-16T21:00:00Z,42,34,EWR,CVG,N16976,EV
2013,2013-09-19T17:00:00Z,29,0,LGA,DFW,N3BRAA,AA
2013,2013-05-22T18:00:00Z,10,3,LGA,DTW,N332NB,DL
2013,2013-01-18T20:00:00Z,-3,-7,LGA,ORD,N459UA,UA
2013,2013-06-21T22:00:00Z,-3,-45,JFK,PHX,N3752,DL
2013,2013-07-21T10:00:00Z,5,4,EWR,RDU,N13133,EV
2013,2013-05-28T11:00:00Z,17,60,EWR,SFO,N843VA,VX
2013,2013-03-20T10:00:00Z,127,112,EWR,DTW,N391CA,EV
2013,2013-07-05T13:00:00Z,-7,-18,EWR,ATL,N14116,EV
2013,2013-11-18T02:00:00Z,108,84,LGA,RIC,N717EV,EV
2013,2013-10-13T11:00:00Z,NA,NA,LGA,DEN,NA,UA
2013,2013-07-22T18:00:00Z,132,173,JFK,BUF,N323JB,B6
2013,2013-01-03T00:00:00Z,7,32,JFK,ORD,N602LR,9E
2013,2013-10-19T11:00:00Z,-6,-21,EWR,BDL,N14916,EV
2013,2013-08-29T19:00:00Z,-6,1,LGA,CLT,N724UW,US
2013,2013-02-18T16:00:00Z,-2,-26,LGA,CLT,N184US,US
2013,2013-03-10T13:00:00Z,51,64,LGA,RSW,N621JB,B6
2013,2013-06-02T12:00:00Z,1,-15,JFK,MCO,N984DL,DL
2013,2013-04-23T23:00:00Z,-5,14,EWR,SAN,N87507,UA
2013,2013-09-02T19:00:00Z,30,7,LGA,MSY,N362NB,DL
2013,2013-04-21T13:00:00Z,-6,-18,EWR,DFW,N4XSAA,AA
2013,2013-12-17T23:00:00Z,21,39,JFK,DTW,N907DE,DL
2013,2013-09-26T13:00:00Z,-4,-32,EWR,DFW,N539AA,AA
2013,2013-07-30T12:00:00Z,0,-16,JFK,MCO,N607JB,B6
2013,2013-03-15T16:00:00Z,12,-24,JFK,HOU,N337JB,B6
2013,2013-01-14T18:00:00Z,-4,-23,JFK,MCO,N595JB,B6
2013,2013-12-16T16:00:00Z,3,-2,EWR,MCO,N17105,UA
2013,2013-12-20T11:00:00Z,-9,-11,LGA,DTW,N3AEMQ,MQ
2013,2013-02-07T18:00:00Z,-5,-20,LGA,FLL,N312US,DL
2013,2013-10-07T16:00:00Z,3,25,LGA,ORD,N200AA,AA
2013,2013-08-12T00:00:00Z,23,23,EWR,SJU,N37419,UA
2013,2013-08-22T16:00:00Z,99,78,LGA,MKE,N280WN,WN
2013,2013-01-17T17:00:00Z,1,-36,JFK,LAX,N707TW,DL
2013,2013-02-20T16:00:00Z,53,47,EWR,PWM,N13978,EV
2013,2013-06-12T12:00:00Z,-5,-9,EWR,MIA,N76523,UA
2013,2013-04-16T10:00:00Z,-12,-16,LGA,DEN,N585UA,UA
2013,2013-05-19T17:00:00Z,85,117,LGA,ATL,N646DL,DL
2013,2013-01-13T22:00:00Z,-3,-19,EWR,SLC,N371DA,DL
2013,2013-04-03T13:00:00Z,-5,-20,LGA,DCA,N770UW,US
2013,2013-04-19T12:00:00Z,0,8,LGA,CLE,N720MQ,MQ
2013,2013-06-20T12:00:00Z,-9,-9,EWR,XNA,N26141,EV
2013,2013-06-02T23:00:00Z,71,65,LGA,ORD,N4UCAA,AA
2013,2013-07-21T13:00:00Z,-8,-14,JFK,LAS,N835VA,VX
2013,2013-05-13T13:00:00Z,0,-19,EWR,FLL,N12225,UA
2013,2013-05-23T13:00:00Z,0,6,JFK,MCO,N570JB,B6
2013,2013-03-06T14:00:00Z,-3,1,JFK,PBI,N634JB,B6
2013,2013-09-20T14:00:00Z,-7,-15,JFK,TPA,N504JB,B6
2013,2013-04-08T18:00:00Z,-5,-12,JFK,SFO,N525UA,UA
2013,2013-11-15T20:00:00Z,5,-8,EWR,MKE,N48901,EV
2013,2013-09-21T21:00:00Z,2,-6,EWR,IAH,N79402,UA
2013,2013-03-16T23:00:00Z,2,-3,JFK,RDU,N848MQ,MQ
2013,2013-06-01T13:00:00Z,-5,-15,EWR,MDW,N965WN,WN
2013,2013-02-27T12:00:00Z,-5,16,JFK,FLL,N3HVAA,AA
2013,2013-05-15T17:00:00Z,-2,-37,JFK,LAX,N335AA,AA
2013,2013-10-12T11:00:00Z,-9,-21,LGA,MIA,N3HEAA,AA
2013,2013-09-05T14:00:00Z,-1,-16,JFK,MCO,N645JB,B6
2013,2013-05-13T22:00:00Z,-7,-37,EWR,LAX,N3FGAA,AA
2013,2013-02-07T17:00:00Z,-8,-6,LGA,DCA,N764US,US
2013,2013-11-23T03:00:00Z,-1,-9,JFK,BOS,N537JB,B6
2013,2013-12-28T22:00:00Z,7,-26,JFK,SFO,N763JB,B6
2013,2013-07-29T22:00:00Z,-4,-34,LGA,ORD,N4XSAA,AA
2013,2013-09-20T18:00:00Z,-3,-15,EWR,CVG,N18557,EV
2013,2013-06-19T11:00:00Z,-3,-8,JFK,LAX,N193DN,DL
2013,2013-04-12T15:00:00Z,-5,18,LGA,TPA,N905DE,DL
2013,2013-08-01T17:00:00Z,23,15,LGA,ORD,N494AA,AA
2013,2013-04-12T17:00:00Z,161,174,EWR,RIC,N13975,EV
2013,2013-11-12T13:00:00Z,-4,38,LGA,RSW,N908XJ,9E
2013,2013-01-29T23:00:00Z,17,33,JFK,DTW,N902XJ,9E
2013,2013-04-01T10:00:00Z,-1,-1,EWR,FLL,N571JB,B6
2013,2013-10-03T21:00:00Z,NA,NA,EWR,RIC,N17984,EV
2013,2013-11-02T18:00:00Z,-4,-12,JFK,SFO,N598UA,UA
2013,2013-04-10T10:00:00Z,-6,7,EWR,CLT,N184US,US
2013,2013-05-31T10:00:00Z,16,-2,JFK,LAX,N67134,UA
2013,2013-09-29T23:00:00Z,3,-35,JFK,JAX,N927XJ,9E
2013,2013-08-12T11:00:00Z,-7,-11,EWR,SFO,N836VA,VX
2013,2013-12-13T01:00:00Z,37,9,JFK,FLL,N643JB,B6
2013,2013-03-29T16:00:00Z,-5,-23,LGA,ATL,N678DL,DL
2013,2013-05-23T01:00:00Z,119,106,LGA,ATL,N342NW,DL
2013,2013-09-24T11:00:00Z,-9,-16,EWR,RDU,N15910,EV
2013,2013-01-09T14:00:00Z,-1,-18,JFK,MIA,N5CRAA,AA
2013,2013-12-02T23:00:00Z,5,5,JFK,ATL,N3763D,DL
2013,2013-11-05T22:00:00Z,-7,1,LGA,XNA,N803MQ,MQ
2013,2013-04-24T21:00:00Z,112,111,LGA,ORD,N403UA,UA
2013,2013-09-12T20:00:00Z,NA,NA,LGA,IAD,N16571,EV
2013,2013-12-18T00:00:00Z,19,16,JFK,RIC,N8869B,9E
2013,2013-08-27T21:00:00Z,-9,-31,EWR,CVG,N13124,EV
2013,2013-03-12T17:00:00Z,1,-14,LGA,DFW,N3ELAA,AA
2013,2013-09-01T12:00:00Z,-9,-36,EWR,IAH,N17245,UA
2013,2013-05-29T22:00:00Z,3,27,JFK,LAS,N630JB,B6
2013,2013-04-12T10:00:00Z,2,3,LGA,IAD,N833AS,EV
2013,2013-12-16T13:00:00Z,-4,-19,EWR,BOS,N538UA,UA
2013,2013-11-18T21:00:00Z,-4,-1,JFK,BOS,N602LR,9E
2013,2013-09-22T23:00:00Z,14,-15,EWR,LAX,N38446,UA
2013,2013-12-07T23:00:00Z,19,15,JFK,MSP,N932XJ,9E
2013,2013-10-08T17:00:00Z,33,47,LGA,RSW,N527JB,B6
2013,2013-06-19T13:00:00Z,62,43,EWR,LAX,N635VA,VX
2013,2013-04-20T10:00:00Z,3,5,JFK,BOS,N658JB,B6
2013,2013-05-25T10:00:00Z,0,-16,JFK,ATL,N967DL,DL
2013,2013-02-06T21:00:00Z,-4,-21,JFK,PHX,N548UW,US
2013,2013-06-06T16:00:00Z,502,495,LGA,DFW,N3BAAA,AA
2013,2013-10-08T11:00:00Z,-5,-14,EWR,FLL,N430UA,UA
2013,2013-02-01T17:00:00Z,-4,-4,EWR,BWI,N749SW,WN
2013,2013-02-15T17:00:00Z,12,5,JFK,DCA,N829MQ,MQ
2013,2013-07-14T22:00:00Z,-6,-36,LGA,STL,N4XGAA,AA
2013,2013-08-13T00:00:00Z,-1,-10,JFK,ABQ,N558JB,B6
2013,2013-09-13T10:00:00Z,-5,-12,EWR,MCO,N821JB,B6
2013,2013-03-04T02:00:00Z,89,71,EWR,STL,N16918,EV
2013,2013-11-06T10:00:00Z,-4,-26,JFK,MIA,N5FGAA,AA
2013,2013-10-31T20:00:00Z,-8,-15,LGA,STL,N4YGAA,AA
2013,2013-07-25T00:00:00Z,-6,-18,JFK,ABQ,N656JB,B6
2013,2013-12-13T18:00:00Z,-4,-16,LGA,ATL,N925DL,DL
2013,2013-08-21T21:00:00Z,-3,-36,JFK,ORD,N3AJAA,AA
2013,2013-01-17T21:00:00Z,-4,0,LGA,ATL,N689DL,DL
2013,2013-03-30T10:00:00Z,-5,-5,JFK,ORD,N184JB,B6
2013,2013-06-18T16:00:00Z,100,104,EWR,BOS,N73299,UA
2013,2013-12-07T20:00:00Z,29,19,JFK,RSW,N231JB,B6
2013,2013-09-14T21:00:00Z,-2,-20,EWR,BNA,N15986,EV
2013,2013-11-23T22:00:00Z,1,14,EWR,IND,N16961,EV
2013,2013-06-25T14:00:00Z,30,18,LGA,IAD,N832AS,EV
2013,2013-11-14T23:00:00Z,0,-13,JFK,SEA,N784JB,B6
2013,2013-04-11T19:00:00Z,-3,-17,LGA,MCO,N679DA,DL
2013,2013-06-26T17:00:00Z,3,-18,LGA,IAH,N495UA,UA
2013,2013-10-27T16:00:00Z,1,-30,LGA,IAH,N15712,UA
2013,2013-11-09T12:00:00Z,-9,-17,EWR,GSO,N11150,EV
2013,2013-12-24T18:00:00Z,-6,-11,JFK,CLT,N765US,US
2013,2013-08-07T21:00:00Z,-5,1,JFK,CVG,N915XJ,9E
2013,2013-09-19T12:00:00Z,-8,-29,EWR,CLT,N653AW,US
2013,2013-12-08T03:00:00Z,17,12,JFK,SYR,N228JB,B6
2013,2013-12-21T22:00:00Z,-4,-17,LGA,PIT,N751EV,EV
2013,2013-11-12T14:00:00Z,14,65,LGA,CAK,N946AT,FL
2013,2013-10-08T23:00:00Z,-3,6,LGA,PBI,N327NB,DL
2013,2013-11-12T20:00:00Z,-3,-33,EWR,SFO,N36247,UA
2013,2013-01-30T23:00:00Z,98,88,LGA,MDW,N923WN,WN
2013,2013-02-10T18:00:00Z,1,3,EWR,CVG,N8775A,9E
2013,2013-06-22T19:00:00Z,-4,-6,JFK,IND,N675MQ,MQ
2013,2013-11-17T16:00:00Z,-8,-19,LGA,TPA,N327NB,DL
2013,2013-11-23T02:00:00Z,73,52,EWR,BOS,N17730,UA
2013,2013-04-01T15:00:00Z,27,17,EWR,PVD,N16919,EV
2013,2013-06-17T16:00:00Z,28,35,JFK,BUF,N309JB,B6
2013,2013-10-11T10:00:00Z,-3,-10,EWR,IAD,N11193,EV
2013,2013-08-26T19:00:00Z,-5,-27,JFK,MCO,N5FKAA,AA
2013,2013-11-14T00:00:00Z,-9,1,LGA,CMH,N813MQ,MQ
2013,2013-07-25T22:00:00Z,-3,11,LGA,BGR,N754EV,EV
2013,2013-07-11T18:00:00Z,70,84,JFK,MCO,N653JB,B6
2013,2013-04-10T20:00:00Z,-4,-17,EWR,MCO,N79402,UA
2013,2013-03-22T23:00:00Z,-4,-30,LGA,MKE,N922WN,WN
2013,2013-12-20T23:00:00Z,67,68,EWR,PBI,N615JB,B6
2013,2013-01-02T22:00:00Z,-3,28,LGA,DFW,N3JPAA,AA
2013,2013-11-21T13:00:00Z,-3,8,LGA,STL,N527MQ,MQ
2013,2013-06-21T12:00:00Z,3,11,EWR,ORF,N12567,EV
2013,2013-10-04T21:00:00Z,-1,-11,EWR,MCO,N33132,UA
2013,2013-05-18T00:00:00Z,16,-5,EWR,FLL,N435UA,UA
2013,2013-04-13T11:00:00Z,-8,-5,LGA,MCO,N709JB,B6
2013,2013-09-28T15:00:00Z,-7,-16,JFK,IAD,N324JB,B6
2013,2013-01-11T11:00:00Z,-2,-9,JFK,ORD,N353JB,B6
2013,2013-08-14T01:00:00Z,-5,11,LGA,CLT,N520MQ,MQ
2013,2013-12-18T13:00:00Z,5,-22,JFK,TPA,N305DQ,DL
2013,2013-02-09T01:00:00Z,NA,NA,LGA,CMH,N722MQ,MQ
2013,2013-07-10T20:00:00Z,4,-1,LGA,MIA,N3JHAA,AA
2013,2013-11-27T21:00:00Z,85,81,EWR,ROC,N11535,EV
2013,2013-07-01T11:00:00Z,227,246,EWR,CHS,N11199,EV
2013,2013-02-23T17:00:00Z,-2,-15,EWR,ORD,N520MQ,MQ
2013,2013-08-31T17:00:00Z,-7,-9,EWR,MSN,N14198,EV
2013,2013-12-08T17:00:00Z,-2,9,LGA,MKE,N221WN,WN
2013,2013-06-04T00:00:00Z,-5,-42,JFK,ABQ,N627JB,B6
2013,2013-09-09T17:00:00Z,70,54,LGA,MEM,N710EV,EV
2013,2013-11-29T14:00:00Z,-2,2,JFK,PBI,N621JB,B6
2013,2013-08-08T01:00:00Z,19,10,LGA,MCO,N561JB,B6
2013,2013-12-24T21:00:00Z,0,-21,JFK,SFO,N640VA,VX
2013,2013-09-23T02:00:00Z,94,80,LGA,SYR,N931XJ,9E
2013,2013-04-23T22:00:00Z,200,179,EWR,ORD,N534MQ,MQ
2013,2013-10-28T17:00:00Z,-5,-23,LGA,PIT,N707EV,EV
2013,2013-09-24T22:00:00Z,17,16,EWR,ORD,N842UA,UA
2013,2013-09-01T22:00:00Z,-7,-7,JFK,PHX,N384DA,DL
2013,2013-01-22T22:00:00Z,31,25,EWR,ORD,N474UA,UA
2013,2013-07-23T11:00:00Z,199,189,EWR,SNA,N514UA,UA
2013,2013-03-07T19:00:00Z,75,66,JFK,CHS,N236JB,B6
2013,2013-03-19T00:00:00Z,128,161,JFK,BOS,N3CBAA,AA
2013,2013-09-09T16:00:00Z,-7,3,LGA,ORD,N468AA,AA
2013,2013-09-22T13:00:00Z,1,-3,EWR,IAH,N17245,UA
2013,2013-04-10T23:00:00Z,NA,NA,LGA,ORD,N4WLAA,AA
2013,2013-12-16T17:00:00Z,21,4,EWR,IAH,N447UA,UA
2013,2013-01-09T18:00:00Z,-8,-8,EWR,DCA,N13133,EV
2013,2013-05-29T21:00:00Z,-3,-5,JFK,SYR,N281JB,B6
2013,2013-04-11T23:00:00Z,11,-4,LGA,DCA,N751UW,US
2013,2013-07-05T20:00:00Z,-7,-17,EWR,DFW,N575AA,AA
2013,2013-04-14T17:00:00Z,-4,-2,LGA,SRQ,N794JB,B6
2013,2013-10-02T22:00:00Z,-6,-24,JFK,ATL,N1604R,DL
2013,2013-04-10T21:00:00Z,-4,-40,EWR,MIA,N3EMAA,AA
2013,2013-02-28T14:00:00Z,-1,-52,JFK,LAX,N319AA,AA
2013,2013-08-13T19:00:00Z,34,36,JFK,SLC,N3739P,DL
2013,2013-02-06T12:00:00Z,-4,-44,JFK,LAX,N583JB,B6
2013,2013-06-06T12:00:00Z,-1,-4,JFK,TPA,N302DQ,DL
2013,2013-11-17T20:00:00Z,-1,72,EWR,ORD,N415UA,UA
2013,2013-04-01T21:00:00Z,4,12,EWR,MIA,N30401,UA
2013,2013-09-09T14:00:00Z,-1,-20,JFK,LAX,N320AA,AA
2013,2013-01-06T20:00:00Z,-6,-25,LGA,MKE,N259WN,WN
2013,2013-04-16T15:00:00Z,86,89,JFK,DCA,N543MQ,MQ
2013,2013-03-20T01:00:00Z,46,42,EWR,MCO,N563JB,B6
2013,2013-07-06T12:00:00Z,-5,-24,JFK,MIA,N5EXAA,AA
2013,2013-01-29T15:00:00Z,-8,-23,LGA,DCA,N762US,US
2013,2013-02-25T15:00:00Z,-3,42,LGA,IAH,N77261,UA
2013,2013-05-04T18:00:00Z,-8,-32,EWR,MSP,N750EV,EV
2013,2013-11-19T14:00:00Z,0,11,JFK,LAX,N642VA,VX
2013,2013-04-28T19:00:00Z,18,29,LGA,MSY,N360NB,DL
2013,2013-06-05T13:00:00Z,-6,10,EWR,SAN,N33292,UA
2013,2013-09-25T19:00:00Z,-7,-27,LGA,MCI,N932XJ,9E
2013,2013-10-29T22:00:00Z,-10,-61,EWR,SEA,N403AS,AS
2013,2013-05-15T00:00:00Z,-7,-49,EWR,SFO,N435UA,UA
2013,2013-03-11T12:00:00Z,-3,-10,LGA,ORD,N4YPAA,AA
2013,2013-05-16T14:00:00Z,-4,7,LGA,ATL,N612DL,DL
2013,2013-04-28T21:00:00Z,-7,-44,JFK,LAX,N323AA,AA
2013,2013-02-27T00:00:00Z,142,127,EWR,PWM,N13550,EV
2013,2013-03-15T10:00:00Z,-3,-11,LGA,ORD,N3GYAA,AA
2013,2013-11-06T12:00:00Z,-7,19,LGA,ORD,N4WKAA,AA
2013,2013-07-04T18:00:00Z,-4,-16,LGA,ATL,N699DL,DL
2013,2013-07-19T14:00:00Z,-4,-9,EWR,BNA,N16954,EV
2013,2013-07-26T11:00:00Z,-2,-18,LGA,FLL,N969DL,DL
2013,2013-04-17T19:00:00Z,-5,-13,EWR,AUS,N75435,UA
2013,2013-06-23T21:00:00Z,3,11,EWR,LAS,N18243,UA
2013,2013-03-12T22:00:00Z,50,30,LGA,DTW,N301NB,DL
2013,2013-05-21T16:00:00Z,-8,-8,LGA,ORD,N406UA,UA
2013,2013-09-27T19:00:00Z,32,1,LGA,ORD,N4XHAA,AA
2013,2013-05-30T13:00:00Z,4,-25,JFK,FLL,N729JB,B6
2013,2013-03-09T21:00:00Z,-3,-21,EWR,BOS,N18557,EV
2013,2013-03-26T18:00:00Z,2,-10,LGA,CAK,N966AT,FL
2013,2013-05-01T20:00:00Z,-10,-22,EWR,GSO,N15980,EV
2013,2013-08-26T13:00:00Z,-3,-29,EWR,FLL,N591JB,B6
2013,2013-11-22T23:00:00Z,58,43,JFK,MCO,N627JB,B6
2013,2013-12-10T15:00:00Z,16,61,JFK,CLT,N568UW,US
2013,2013-08-17T20:00:00Z,17,-13,EWR,IAH,N13113,UA
2013,2013-10-20T21:00:00Z,64,77,LGA,XNA,N811MQ,MQ
2013,2013-03-18T11:00:00Z,-1,2,JFK,FLL,N643JB,B6
2013,2013-05-12T16:00:00Z,-4,-15,EWR,MIA,N3FFAA,AA
2013,2013-09-19T21:00:00Z,-3,-25,EWR,BOS,N15710,UA
2013,2013-08-25T16:00:00Z,-3,-9,EWR,SJU,N75428,UA
2013,2013-12-13T02:00:00Z,31,29,LGA,BNA,N520MQ,MQ
2013,2013-07-30T18:00:00Z,7,-6,EWR,FLL,N35407,UA
2013,2013-09-16T15:00:00Z,0,-5,LGA,DTW,N314NB,DL
2013,2013-08-27T12:00:00Z,-5,-19,EWR,CVG,N12564,EV
2013,2013-07-17T22:00:00Z,56,40,LGA,CLT,N188US,US
2013,2013-05-01T13:00:00Z,-3,-23,JFK,SFO,N763JB,B6
2013,2013-12-05T17:00:00Z,NA,NA,LGA,RDU,N526MQ,MQ
2013,2013-01-25T20:00:00Z,-2,-18,LGA,DFW,N3BUAA,AA
2013,2013-10-04T00:00:00Z,-5,-17,JFK,BOS,N309JB,B6
2013,2013-03-07T13:00:00Z,-1,-21,JFK,AUS,N306JB,B6
2013,2013-12-12T20:00:00Z,-7,-4,LGA,BOS,N967UW,US
2013,2013-06-17T01:00:00Z,144,159,JFK,LAX,N319AA,AA
2013,2013-10-17T10:00:00Z,2,8,LGA,ORD,N15710,UA
2013,2013-03-12T10:00:00Z,-7,-27,LGA,MSP,N537MQ,MQ
2013,2013-12-14T02:00:00Z,0,10,JFK,BUF,N247JB,B6
2013,2013-10-02T13:00:00Z,-4,-18,JFK,LAX,N323AA,AA
2013,2013-06-01T17:00:00Z,-8,-18,EWR,BDL,N14977,EV
2013,2013-02-11T15:00:00Z,0,-10,LGA,SRQ,N908DL,DL
2013,2013-07-15T14:00:00Z,-1,-7,EWR,SAV,N16961,EV
2013,2013-03-19T23:00:00Z,-5,-29,JFK,SFO,N717TW,DL
2013,2013-12-08T20:00:00Z,34,68,EWR,JAX,N12900,EV
2013,2013-09-22T13:00:00Z,1,-25,EWR,LAS,N420UA,UA
